,score_0-14,score_15-24,score_25-44,score_45-64,score_65+,score_age,score_men,score_women,score_gender,score_household_size,score_single_family,score_multi_family,score_family,score_low_ed,score_med_ed,score_high_ed,score_education,score_recipients,score_employee,score_self_employed,score_employment,score_density,score_liveability
0,0.7177077665921436,0.6740031519227793,0.7648888667490047,0.8279720452745221,0.4215051857018467,0.6812154032480592,0.9376438116527764,0.9358501722694201,0.9367469919610982,0.8385725960228821,0.08483743900288082,0.6663737488479757,0.37560559392542825,0.6392378463778685,0.9524908832313116,0.45129920969379417,0.6810093131009913,0.9693626112222622,0.8960794238301839,0.7811427665658204,0.8821949338727556,0.3291746508058061,4.113390678095648
1,0.7590768896359912,0.7198793571352388,0.8556859892179861,0.994687695194378,0.7629777412071402,0.8184615344781468,0.9624981954335933,0.9671865854103265,0.9648423904219599,0.9085734085734085,0.5440268671037902,0.5414750249268276,0.5427509460153089,0.6074782445166895,0.8424721577947835,0.4524680758157672,0.63413949270908,0.9917694519879944,0.9865367780076427,0.7551957166274464,0.9111673155410278,0.6080355812511045,3.9659934675463697
2,0.8539166792505691,0.6868075581037166,0.8239895781391272,0.930167783675288,0.9430423836416879,0.8475847965620776,0.9615908211309909,0.962230269006371,0.9619105450686809,0.8909833832743121,0.028279146334293608,0.652911652911653,0.3405953996229733,0.8977650513370191,0.8328389002732216,0.8442109140480711,0.8582716218861041,0.9228794870066996,0.7152499708514086,0.8725371743033827,0.8368888773871636,0.6040771519059714,4.035158413479313
3,0.9080538859817481,0.8930805902903178,0.7386714391495062,0.7598898392418447,0.8650880582866495,0.8329567625900133,0.975085420156234,0.9766580757801203,0.9758717479681771,0.8672746172746172,0.5200256817903877,0.49506287993309955,0.5075442808617436,0.86034328064486,0.7190658433551221,0.6507388128555878,0.7433826456185232,0.9903245664227438,0.9810762070210515,0.6970510251866561,0.889483932876817,0.5274086256423406,4.0311529979573235
4,0.754089204928238,0.9036876480514764,0.8122088303530477,0.7617223434289239,0.5228560319316459,0.7509128117386663,0.992053286809137,0.9919984837808646,0.9920258852950008,0.7632016632016632,0.42604513688851037,0.26300215496445917,0.34452364592648477,0.688131880412696,0.7116147960071323,0.48101113145802854,0.626919269292619,0.966148842989951,0.8135954879741826,0.6952441784704655,0.824996169811533,0.9436687220410752,3.966037294925503
5,0.8849095556450134,0.9014719515413677,0.6258429977578464,0.7288767404155405,0.9930323213407618,0.8268267133401059,0.9634606936290269,0.9631656477399834,0.9633131706845051,0.7632016632016632,0.4365647698981032,0.2939435849602779,0.36525417742919053,0.9878366692649503,0.7721512411867084,0.6979616877962753,0.8193165327493114,0.9851267666915393,0.8910893513435054,0.7674428774838322,0.881219665172959,0.47438650625621553,3.88208138950289
6,0.8872223874381765,0.9312080054984615,0.6855075431830365,0.6689642067918896,0.7247731699399828,0.7795350625703095,0.9925863743160552,0.9926625957020205,0.9926244850090379,0.7632016632016632,0.4365647698981032,0.2939435849602779,0.36525417742919053,0.8309981158825871,0.7229869238767734,0.636191893486801,0.7300589777487206,0.9833707474995758,0.8654086061384357,0.6536190218489759,0.8341327918289959,0.3683422674839653,3.862975982085106
7,0.9123468443935653,0.601369400492042,0.873710628308138,0.8794593825436939,0.7448773382150128,0.8023527187904904,0.9185629836890951,0.9248409276726899,0.9217019556808925,0.8909833832743121,0.4241871950144041,0.760450042802984,0.5923186189086941,0.7682733340859784,0.6405199768564991,0.5219732558654497,0.6435888556026425,0.9969710400228963,0.9229139710343448,0.5509846299883917,0.8236232136818776,0.4920952691160215,3.989434018713551
8,0.6929432676459659,0.8554006311012652,0.7695792230073711,0.7486952460716012,0.39829532297137193,0.692982738159515,0.9838153283434495,0.9835748048109533,0.9836950665772014,0.7066682066682066,0.39732299282861083,0.17017786497700296,0.2837504289028069,0.7231071748317698,0.719650209515544,0.5073496483540678,0.6500356775671272,0.9677683814371898,0.8467441171563573,0.8798742547499014,0.8981289177811496,0.5144916456740115,3.9774373465657846
9,0.7592883438529228,0.955734210369466,0.7949245621099695,0.7288572559004525,0.5118576096312044,0.750132396372803,0.9999919837601593,0.9999848367250199,0.9999884102425896,0.7632016632016632,0.39290829290829293,0.1547071499790936,0.27380772144369325,0.8855316923168814,0.6651615396567951,0.559011205559826,0.7032348125111675,0.9921247897621833,0.9255587151373861,0.8049498501412996,0.9075444516802897,0.3762591261742315,3.8440680936246965
10,0.6625207661167201,0.6483196045327116,0.7006710301659428,0.6976295302465166,0.4113815278169445,0.6241044917757671,0.966013972381964,0.9672013207971573,0.9666076465895606,0.954002079002079,0.5655829266858722,0.8079781704781706,0.6867805485820213,0.7461513575937182,0.7417099791205688,0.6014307727498909,0.6964307031547259,0.9329272649615479,0.7293592269234445,0.775540372649953,0.8126089548449817,0.9829405079125274,3.964604375107255
11,0.5432872613217498,0.6556862934416505,0.8553777216846208,0.8200196295126093,0.4753993538741557,0.6699540519669572,0.9926800690183204,0.9958151912331495,0.994247630125735,0.7950017325017326,0.642940842940843,0.6961821749059213,0.6695615089233822,0.9701114750323739,0.8305690974805716,0.6476180921366714,0.8160995548832056,0.9183868525613076,0.7220805321547781,0.9691987332812306,0.8698887059991055,0.5277211332222196,4.101018156755941
12,0.4855640196957233,0.6328642642763754,0.7656207111615301,0.6819608892416007,0.2178878301670468,0.5567795429084552,0.9969726616292844,0.9983278161061977,0.9976502388677411,0.7632016632016632,0.5357840357840358,0.5260043099289183,0.5308941728564771,0.7494283099209309,0.9766654696424375,0.8460907931911953,0.8573948575848546,0.8571539256857897,0.625145722510552,0.7171291123899286,0.7331429201954235,0.7327261056227975,4.080982741465757
13,0.785791394629678,0.8414222064497708,0.40284146982114244,0.5857045235482022,0.6563966524991498,0.6544312493895886,0.977285418266444,0.9841967581653955,0.9807410882159198,0.7950017325017326,0.3571893571893572,0.015470714997909361,0.18633003609363327,0.7410721112216175,0.8973076236867518,0.8519706275288058,0.8301167874790584,0.978844293840662,0.7914634492730381,0.6759059560541548,0.8154045663892849,0.054897164865398675,4.0878090936195495
14,0.4308435742232173,0.5136929402780662,0.785900332873303,0.6934512756606122,0.17232369075496093,0.5192423627580319,0.9954267051252361,0.9918038910344581,0.9936152980798472,0.6579324682772959,0.39290829290829293,0.1547071499790936,0.27380772144369325,0.873467074232617,0.7353724583828152,0.7741519597880765,0.7943304974678362,0.8374159055701397,0.574976648492597,0.8407810086968188,0.7510578542531853,0.11062768327714116,4.06539505665193
15,0.2794301295558122,0.6650202921206811,0.7625828595461974,0.8075282910702128,0.8062714350427426,0.6641666014671291,0.9402379971818337,0.9365594150775028,0.9383987061296682,0.7337510215200217,0.25451231700864246,0.7103104795412488,0.4824113982749456,0.6538871569602508,0.678690857188525,0.7573072244700496,0.6966284128729417,0.8834697216202897,0.4974514989268919,0.40175962603320053,0.5942269488601274,0.4558443898500657,4.08673155332797
16,0.277571392552115,0.8961291759664998,0.830832728565957,0.9763887496951899,0.9269779392515772,0.7815799972062678,0.9550053361919759,0.9529724707708214,0.9539889034813986,0.7337510215200217,0.056558292668587216,0.6595740167168739,0.35806615469273056,0.8038711573486048,0.7033308285662333,0.9447251146616251,0.8173090335254877,0.9197057844211218,0.6634589862301847,0.6219108357457037,0.7350252021323368,0.9360147378868128,4.101877231977504
17,0.1457368296125931,0.5992305610086952,0.6063979424741978,0.579103953755531,0.3700496785534818,0.46010379308089977,0.9356332868411578,0.9392957108453256,0.9374644988432417,0.6813402342685917,0.08483743900288082,0.6663737488479757,0.37560559392542825,0.7033845911524611,0.5609032138103202,0.9504205667099123,0.7382361238908978,0.8341324368191566,0.22687345739668863,0.16902715740679608,0.41001101720754707,0.9935590097047352,4.126247925443739
18,0.20322191240422705,0.6761039636560258,0.6619642878005186,0.692167106631611,0.4607265343101386,0.5388367609605041,0.877173253468418,0.8602471664415583,0.8687102099549882,0.7861618087714519,0.056558292668587216,0.6595740167168739,0.35806615469273056,0.49041536772018807,0.7178460989494014,0.7174489494979417,0.6419034720558437,0.9570921984219805,0.8527739981603861,0.6887307874854897,0.8328656613559521,0.534283792399677,4.144191102725674
19,0.46450722835251895,0.7394887102487783,0.6516210958036356,0.72512744504264,0.5265446106401583,0.6214578180175463,0.9533315459532733,0.955504102814779,0.9544178243840262,0.7337510215200217,0.028279146334293608,0.652911652911653,0.3405953996229733,0.37364980397728614,0.8165499375549441,0.7454742990877051,0.6452246802066451,0.837455673619233,0.25511558264293904,0.14430549833029366,0.4122922515308219,0.18167107310295122,4.103487949188583
20,0.2313356157012545,0.5019199025967562,0.7682429578602349,0.673016238068681,0.6555792583069165,0.5660187945067687,0.9026704522051487,0.9002816195527616,0.9014760358789552,0.6813402342685917,0.14139573167146804,0.6804026698763541,0.41089920077391107,0.883910702294094,0.6976938000722757,0.9579936389546128,0.8465327137736608,0.9172133568210646,0.6752399739909349,0.5030729230328803,0.6985087512816266,0.5279294716088055,4.054081780031194
21,0.31693814497698947,0.928972211967853,0.7334564308829747,0.8545889908592454,0.9580450677351618,0.7584001692844449,0.9163039587601934,0.9088345515264722,0.9125692551433329,0.6813402342685917,0.16967487800576164,0.6876409961516345,0.4286579370786981,0.7591765113066683,0.6904283660034173,0.8389977552590606,0.7628675441897155,0.9205365936211409,0.6834506411249305,0.5519791870822318,0.7186554739427677,0.8311486711486711,3.942654390246756
22,0.42395774890866983,0.5676371850555206,0.7654672949995688,0.857752402571714,0.37460558629198787,0.5978840435654923,0.9577335225923573,0.9589180895731619,0.9583258060827596,0.7337510215200217,0.4241871950144041,0.760450042802984,0.5923186189086941,0.6820635723418962,0.5974539116921911,0.965334746705101,0.7482840769130629,0.8946153465805456,0.5288823687917872,0.5677679656715442,0.6637552270146256,0.6838415124495762,4.0768285475327755
23,0.4023793865603696,0.6788192406184999,0.7608784917247341,0.9136605807537266,0.5639292779956097,0.6639333955305879,0.9424555396280172,0.9390569068510428,0.94075622323953,0.7337510215200217,0.2827914633429361,0.7182028182028183,0.5004971407728772,0.9415975060227613,0.7624182423482203,0.9124183427349996,0.8721446970353272,0.8861964800203523,0.4936056554057765,0.49588616698955257,0.6252294341385604,0.8167929168524761,4.110061352396988
24,0.9257432473969768,0.796989640702119,0.9545097956349413,0.9696663778742459,0.5194768977456596,0.8332771918707884,0.9750093532457361,0.9744128977748934,0.9747111255103147,0.9433941705257424,0.8624816185791796,0.9127721848766523,0.8876269017279159,0.6436950937512392,0.8396545251600184,0.6498947936430642,0.7110814708514406,0.9903245664227438,0.9958568837577664,0.8042896444461439,0.9301570315422181,0.5815766061546884,3.894933295813935
25,0.9550333022043598,0.8611362037096162,0.9625318563153488,0.8812573126039692,0.5056002711091186,0.8331117891884825,0.9972769406366212,0.9972968748602933,0.9972869077484572,0.9958049577771724,0.7216682930968645,0.7890064648933774,0.755337378995121,0.5786019218376188,0.7923951414223663,0.5301507444730074,0.6337159359109975,0.975218944604215,0.9100980145685432,0.8531044549820257,0.9128071380515946,0.8918401292983232,3.8975635003344715
26,0.6336683252919205,0.7267204588185766,0.7247367633678091,0.8737223987787308,0.5223985900839366,0.6962493072681948,0.9611618541266946,0.9439338986607902,0.9525478763937425,0.8385725960228821,0.3393497560115233,0.7345256095256096,0.5369376827685665,0.6743858134057655,0.7838385643951465,0.9565595380736356,0.8049279719581826,0.8441021472193856,0.28865550618601676,0.19740000523206083,0.44338588621248776,0.7594752493486671,4.027244509139236
27,0.6738410779719107,0.4670723596657856,0.8983801048721325,0.9150006223430804,0.6738433609098026,0.7256275051525424,0.9990028720056983,0.998996709416003,0.9989997907108507,0.8909833832743121,0.9822707322707322,0.9901257598661991,0.9861982460684657,0.7174568233608144,0.9136644279379996,0.6949831884173439,0.7753681465720526,0.9898402918910204,0.9623066405297133,0.9578811259923864,0.9700093528043734,0.15875385057849636,4.026582645868379
28,0.9942871293215851,0.9602427757918324,0.7503034027710858,0.9668853152503657,0.6069498411766279,0.8557336928622995,0.9277543581350148,0.9289155112804466,0.9283349347077308,0.9433941705257424,0.5938620730201658,0.8182057422563752,0.7060339076382705,0.5473979785754784,0.8350658091548294,0.25765230399862504,0.5467053639096443,0.9452133459890601,0.7940875057611883,0.9832247802505062,0.9075085440002515,0.6714746199665272,3.882288646377092
29,0.588701101574129,0.8486758461605447,0.9229309781834154,0.8306005279579333,0.6100654799141145,0.7601947867580275,0.9572763661434248,0.9591120478222609,0.9581942069828429,0.7950017325017326,0.5440268671037902,0.5414750249268276,0.5427509460153089,0.697329558951735,0.8809504534632954,0.4856894006410863,0.6879898043520388,0.9223339424823608,0.7570891978207355,0.8076682424574365,0.8290304609201775,0.8399162055212704,3.9100670248232294
30,0.7848182897395412,0.8364471125710251,0.937407918528437,0.9771770917152155,0.7575683360006155,0.8586837497109668,0.9929162468233054,0.9929871012906775,0.9929516740569915,0.954002079002079,0.9557228746417936,0.9746550448682898,0.9651889597550417,0.5045345703572851,0.7803668384701682,0.3046062417515463,0.5298358835263332,0.9833707474995758,0.8654086061384357,0.6536190218489759,0.8341327918289959,0.5574093533107178,3.799312395876508
31,0.9425951933119749,0.9780282274547788,0.8653705508794115,0.9957243614583349,0.7418764550504393,0.904718957630988,0.9821488027932881,0.9844184569888826,0.9832836298910854,0.9433941705257424,0.7216682930968645,0.7890064648933774,0.755337378995121,0.6257419720456738,0.7031053823117754,0.3769026766124584,0.5685833436566359,0.9580416946505736,0.9074115906502285,0.46142914999027834,0.7756274784303602,0.5053247566642296,3.9492310580353784
32,0.3237163206439015,0.31622412207421735,0.9428819057326715,0.4042745932538613,0.4305550621517755,0.48353040077128534,0.8552070040654841,0.8310238113726043,0.8431154077190441,0.6813402342685917,0.0,0.6463825363825364,0.3231912681912682,0.9721508174276295,0.4529707557374015,0.5453260416490072,0.6568158716046795,0.9616147575106472,0.7748515480533257,0.513602191965579,0.7500228325098507,0.3533419036497767,3.819401543322109
33,0.8787974590453062,0.8741125962273801,0.7929284454588946,0.9009320143117852,0.45823612061116487,0.7810013271309062,0.9960118454428069,0.9839967588241711,0.990004302133489,0.8909833832743121,0.5090246340172849,0.7882713858323616,0.6486480099248233,0.7775955380067847,0.880826463251689,0.8879693864384737,0.8487971292323158,0.9485467323646414,0.7760378959411846,0.83309537897644,0.8525600024274219,0.6353674731462805,4.100904933812592
34,0.7555857333324377,0.7603676582414745,0.7561764336298059,0.9191071415927949,0.32628502101963913,0.7035043975632305,0.9845883179517413,0.981692318157582,0.9831403180546616,0.8385725960228821,0.19795402434005527,0.695034985357566,0.44649450484881065,0.501670802389176,0.9193345550175634,0.7403163572543755,0.7204405715537049,0.9356189760214874,0.7282706391232767,0.7316353283452421,0.7985083144966687,0.5347166017806022,4.236571316979955
35,0.7780640200115014,0.6076148534751301,0.48994232816084893,0.6518938965345438,0.7435920596706418,0.6542214315705331,0.9739441199198307,0.96618675738041,0.9700654386501204,0.8295670252191992,0.4652861363387679,0.37129715994982465,0.4182916481442963,0.5831966535050885,0.7645880498059737,0.8577663460834236,0.7351836831314952,0.983678092822591,0.8882949500710414,0.8721104988529457,0.914694513915526,0.48178251898001684,4.352927572520461
36,0.7217567471934879,0.8265964029347246,0.9112224455525658,0.8949348192215215,0.6545209240782597,0.8018062677961119,0.9857417719348261,0.9855572918005411,0.9856495318676837,0.8385725960228821,0.7918160973602211,0.8977535227535228,0.844784810056872,0.592078883423172,0.7811696099302983,0.6513519568575106,0.6748668167369937,0.9361033344214984,0.7482636316224501,0.6522867368472439,0.7788845676303975,0.6884514595357969,3.9548169276863145
37,0.9722773848359099,0.9435065182616916,0.943607478572789,0.8372912393450437,0.6359832944202697,0.8665331830871408,0.9968311266317729,0.9881143923199681,0.9924727594758704,0.8385725960228821,0.7635369510259274,0.8854555292911458,0.8244962401585366,0.6609754989526146,0.9295546164129943,0.817021630653592,0.802517248673067,0.9633888576221251,0.85992143113228,0.8060701068348703,0.8764601318630918,0.7958026321617467,4.01640781964595
38,0.927518402233788,0.8718684047094665,0.9010927614420291,0.8169648413777504,0.884594945875466,0.8804078711277,0.927240366800868,0.9323079247819273,0.9297741457913976,0.9433941705257424,0.6314597564597565,0.6807114599080119,0.6560856081838842,0.9313141457087494,0.9720832589939811,0.9822429062965127,0.9618801036664144,0.9471224880217516,0.8078911561519447,0.6524817986704654,0.8024984809480539,0.9277308354672498,4.190733666618451
39,0.7755465208359196,0.9783763067486846,0.9274054131066672,0.8625755367191598,0.7736298554917945,0.8635067265804451,0.969164260674052,0.976842125472055,0.9730031930730535,0.8385725960228821,0.6548471548471548,0.7116528899038306,0.6832500223754927,0.8291118553085273,0.9405113240864842,0.9705206928004746,0.9133812907318287,0.9404760144215989,0.7865869661684742,0.5860295887862387,0.7710308564587707,0.8177281673498664,4.135689109349125
40,0.6043642960195273,0.7042749621416935,0.7390863407481518,0.7222613286590723,0.6346007220410953,0.680917529921908,0.9340270754524821,0.9295012861522811,0.9317641808023815,0.7861618087714519,0.5938620730201658,0.8182057422563752,0.7060339076382705,0.6303631682329736,0.6480555059959873,0.5655216286626994,0.6146467676305535,0.9812329850050115,0.8490808533515972,0.5988963369439032,0.8097367251001707,0.6655369759488277,4.109870561395855
41,0.7680503260602595,0.7520656638686378,0.8577450787505257,0.8481545438843949,0.955812335585779,0.8363655896299192,0.9430587111733791,0.9312681189471215,0.9371634150602504,0.9085734085734085,0.642940842940843,0.6961821749059213,0.6695615089233822,0.7480912388952022,0.6538464832701316,0.8123841135224169,0.7381072785625836,0.9562863836913247,0.8643162585877197,0.8051205032084774,0.8752410484958405,0.5843891743735988,4.2345823800146265
42,0.7620821715158514,0.8689492024615553,0.8812157152337491,0.8806021027061224,0.7058487580261861,0.8197395899886928,0.9990028720056983,0.998996709416003,0.9989997907108507,0.8385725960228821,0.841946341946342,0.8973014698787429,0.8696239059125425,0.9808307354403761,0.9216789418609598,0.8665571630578757,0.9230222801197372,0.9795294555171556,0.904078992033644,0.9642231024796856,0.9492771833434951,0.770435353594855,4.128726766776859
43,0.8127330523129636,0.7583556676028118,0.5149961972145286,0.80875908764756,0.5766988946916847,0.6943085798939098,0.9372982426804228,0.9411151521415405,0.9392066974109816,0.7950017325017326,0.6672027615423842,0.72712360490174,0.6971631832220622,0.6419982995609735,0.6663290070416523,0.9575148815138559,0.7552807293721605,0.8548620702695175,0.6693661767941402,0.5185521885071552,0.6809268118569377,0.3755299418211807,4.3317506967435895
44,0.7891391655215751,0.6886350910176386,0.5651875125088777,0.8340953041569554,0.5933206913465379,0.694075552910317,0.9801921576406404,0.9806218577260919,0.9804070076833662,0.8295670252191992,0.49805276565839945,0.44865073493937146,0.47335175029888543,0.6523770249580332,0.7661933154994568,0.9211068207739649,0.7798923870771516,0.9265941454499468,0.7957070232568234,0.6954564970642424,0.8059192219236708,0.2930279407331432,4.309670163794491
45,0.8302464918240846,0.5952324583545683,0.6033410733220617,0.9183604777494808,0.5231621526640294,0.694068530782845,0.9491171229604921,0.9544459587363573,0.9517815408484247,0.954002079002079,0.5797007600286289,0.6033578849184651,0.591529322473547,0.5920868463938856,0.7644820924819985,0.9779400378983317,0.7781696589247385,0.9938640329149677,0.9892672630694938,0.9215137962944518,0.9682150307596378,0.3346956180503339,4.2453571823318015
46,0.8972269780312809,0.5731367080065578,0.8458097266752502,0.7705268398678571,0.8638745993753323,0.7901149703912557,0.9801439956832091,0.9780805356330127,0.9791122656581108,0.8909833832743121,0.5277872591305427,0.5105335949310089,0.5191604270307758,0.4595127467633385,0.896768700189042,0.3851365169146114,0.5804726546223307,0.9570921984219805,0.8828719039778116,0.5509846299883887,0.7969829107960602,0.8341868998901567,3.9701525785099236
47,0.9656269681659742,0.7618184788704047,0.7449808003541675,0.7479848312547017,0.8463963672966246,0.8133614891883745,0.9899621220327959,0.9853118229856468,0.9876369725092213,0.954002079002079,0.6548471548471548,0.7116528899038306,0.6832500223754927,0.7917734595991966,0.9864423656276323,0.8200166935481353,0.8660775062583214,0.9703851456222858,0.9004633740446171,0.7849644043670236,0.8852709746779756,0.4851159331653921,4.115165789454641
48,0.8051088204339714,0.9511291687739635,0.6505215122709836,0.8529666818452445,0.5727668567733323,0.7664986080194991,0.9756616834074343,0.9655374894834097,0.970599586445422,0.9958049577771724,0.4533557225864918,0.3403557299540059,0.3968557262702489,0.8071389262809162,0.7967270632538904,0.6570750145036706,0.753647001346159,0.9260753216212682,0.7350225420676517,0.4587144766410521,0.706604113443324,0.34052909287474054,4.135438554972566
49,0.5691553819401812,0.2795078687763756,0.7731701438496336,0.8175202046830052,0.563013860760164,0.600473492001872,0.9615887483197977,0.9630874687101345,0.962338108514966,0.8295670252191992,0.9332118290316891,0.9647500543022932,0.9489809416669912,0.6487384391889103,0.5163842698582222,0.7902013575390903,0.6517746888620742,0.7897938287004467,0.5754995465860644,0.44583452184029165,0.6037092990422676,0.06833499080019266,4.276560075962586
50,0.8284656359336086,0.9894773333686329,0.7421687357767563,0.8638328243831055,0.6759214140376083,0.8199731886999423,0.9975103249120836,0.9975285888182068,0.9975194568651452,0.8909833832743121,0.9049326826973955,0.9505625535037301,0.9277476181005628,0.6356603372540417,0.8333694898265301,0.8170946369282114,0.7620414880029278,0.9537689616219042,0.719623100066805,0.8209388074947799,0.8314436230611629,0.7117880977709092,4.300389481591131
51,0.6404035439984556,0.8698991931799137,0.45379375058903393,0.7614972284631557,0.7626842882297529,0.6976556008920622,0.9812155516451873,0.9816049900825138,0.9814102708638506,0.7066682066682066,0.38436680827985176,0.12376571998327489,0.2540662641315633,0.4186945431919393,0.39644288748473594,0.7257527567837976,0.5136300624868243,0.9911444292979914,0.8827132852383258,0.57758234329948,0.8171466859452657,0.454386021143964,4.406056454136994
