,postal_code,Weighted_Average_Age,Standard_Deviation_Age,prop_0-14,prop_15-24,prop_25-44,prop_45-64,prop_65+,prop_university,worker,prop_women,pop_density,livability_score,Aid,Income,single_family_housing
0,340101,47.44303797468354,21.552028344131305,0.0981012658227848,0.0949367088607595,0.25316455696202533,0.19936708860759494,0.3575949367088608,0.17088607594936708,0.17721518987341767,0.5348101265822784,0.08531773030344264,8.226781356191296,0.05847953216374269,0.11990595611285268,0.03
1,340102,40.2027972027972,21.80390757095149,0.18006993006993008,0.10139860139860139,0.28321678321678323,0.2395104895104895,0.19755244755244755,0.17132867132867133,0.19580419580419584,0.5174825174825175,0.15817117975234726,7.931986935092739,0.14035087719298245,0.10344827586206896,0.65
2,340201,40.317560462670876,19.234361532780984,0.1167192429022082,0.09674027339642481,0.40168243953732913,0.22397476340694006,0.1598317560462671,0.3196635120925342,0.26393270241850686,0.4815983175604627,0.15713702544563887,8.070316826958626,0.19883040935672514,0.17006269592476492,0.01
3,340202,39.32070949185043,20.525904935422506,0.15052732502396932,0.15771812080536912,0.24448705656759348,0.3168744007670182,0.13039309683604985,0.2464046021093001,0.19463087248322153,0.512464046021093,0.13710708939991836,8.062305995914647,0.34502923976608185,0.16300940438871472,0.68
4,340203,36.69789842381786,19.934602156531206,0.18126094570928197,0.15586690017513136,0.26882661996497376,0.3161120840630473,0.07880910683012259,0.18213660245183888,0.22942206654991248,0.4964973730297723,0.24585657912641176,7.932074589851006,0.1871345029239766,0.13793103448275865,0.83
5,340204,40.25089285714286,21.13680986680969,0.15446428571428572,0.15625,0.20714285714285716,0.33035714285714285,0.15178571428571427,0.2642857142857143,0.2142857142857143,0.5196428571428572,0.12325486460742958,7.76416277900578,0.17543859649122806,0.17163009404388715,0.81
6,340205,39.48879551820728,20.320877458765207,0.15406162464985995,0.15126050420168066,0.226890756302521,0.3599439775910364,0.1092436974789916,0.24089635854341737,0.21568627450980393,0.5042016806722689,0.09555041502245204,7.725951964170212,0.11695906432748537,0.18260188087774293,0.81
7,340301,41.63764705882353,20.16321002102907,0.12470588235294118,0.08470588235294117,0.3788235294117647,0.21176470588235294,0.2023529411764706,0.1976470588235294,0.19999999999999996,0.5411764705882353,0.12788134440059873,7.978868037427102,0.11695906432748537,0.10893416927899686,0.15
8,340302,35.480274442538594,19.839262892367557,0.19725557461406518,0.1646655231560892,0.25471698113207547,0.3216123499142367,0.060034305317324184,0.19210977701543738,0.22813036020583188,0.4922813036020583,0.13373248060960674,7.954874693131569,0.19883040935672514,0.16536050156739815,0.89
9,340303,36.98714144411474,19.917851457942255,0.18001978239366964,0.14737883283877348,0.26310583580613256,0.3303659742828882,0.0771513353115727,0.21167161226508407,0.20870425321463892,0.5004945598417408,0.09761872363586882,7.688136187249393,0.18128654970760233,0.16692789968652036,0.9
10,340401,33.38331454340474,17.967579253579046,0.20631341600901917,0.09131905298759865,0.47237880496054113,0.16798196166854565,0.06200676437429538,0.2277339346110485,0.2559188275084555,0.5174746335963923,0.2561164784324398,7.92920875021451,0.16374269005847952,0.20141065830721006,0.2
11,340402,33.02707006369427,19.516551027959274,0.2515923566878981,0.09235668789808917,0.3869426751592357,0.19745222929936307,0.07165605095541401,0.24522292993630573,0.26751592356687903,0.4984076433121019,0.13718873316097427,8.202036313511883,0.08771929824561403,0.21473354231974923,0.55
12,340403,30.214477211796247,17.993545299575402,0.28150134048257375,0.08914209115281502,0.43230563002680966,0.16420911528150134,0.03284182305630027,0.3203753351206434,0.3163538873994638,0.5013404825737265,0.19074704041366172,8.161965482931514,0.17543859649122806,0.22884012539184956,0.66
13,340502,46.474074074074075,20.61456860954107,0.10740740740740741,0.11851851851851852,0.13333333333333333,0.4111111111111111,0.22962962962962963,0.4444444444444444,0.18518518518518523,0.4925925925925926,0.01366172268335828,8.175618187239099,0.029239766081871343,0.36598746081504707,0.99
14,340503,29.410018552875695,18.194286666814946,0.3172541743970315,0.07235621521335807,0.42115027829313545,0.16697588126159554,0.025974025974025976,0.29313543599257885,0.3320964749536178,0.5046382189239332,0.028221526738331747,8.13079011330386,0.07017543859649122,0.2421630094043887,0.9
15,2020100,38.895833333333336,17.002131708667854,0.03819444444444445,0.21180555555555555,0.4340277777777778,0.19444444444444445,0.12152777777777778,0.5,0.09722222222222221,0.46875,0.11841066811811131,8.17346310665594,0.04678362573099415,0.14498432601880878,0.09
16,2020101,42.29810298102981,17.64113342688168,0.037940379403794036,0.15718157181571815,0.3983739837398374,0.24661246612466126,0.16260162601626016,0.35772357723577236,0.13279132791327908,0.47696476964769646,0.2784324397877262,8.203754463955008,0.10526315789473684,0.13949843260188086,0.02
17,2020102,35.51792828685259,13.863470026187837,0.0199203187250996,0.2350597609561753,0.545816733067729,0.1394422310756972,0.055776892430278883,0.398406374501992,0.043824701195219085,0.4701195219123506,0.2622669750986529,8.252495850887478,0.04678362573099415,0.12774294670846395,0.03
18,2020103,35.888888888888886,14.75968910568819,0.027777777777777776,0.20833333333333334,0.5,0.16666666666666666,0.06944444444444445,0.5277777777777778,0.16666666666666663,0.4305555555555556,0.13890325214314872,8.288382205451349,0.005847953216374269,0.1857366771159875,0.02
19,2020104,37.19047619047619,16.044009812787944,0.06349206349206349,0.19047619047619047,0.5079365079365079,0.1746031746031746,0.07936507936507936,0.5079365079365079,0.04761904761904767,0.5238095238095238,0.04678187508504558,8.206975898377166,0.011695906432748537,0.13479623824451414,0.01
20,2020170,36.74308300395257,16.469921625657644,0.03162055335968379,0.28063241106719367,0.4308300395256917,0.16205533596837945,0.09881422924901186,0.3952569169960474,0.13043478260869568,0.4505928853754941,0.13724316233501158,8.108163560062389,0.04678362573099415,0.11990595611285268,0.05
21,2020210,40.55595667870036,17.172683901485662,0.04332129963898917,0.15162454873646208,0.45126353790613716,0.20577617328519857,0.1444043321299639,0.3176895306859206,0.13357400722021662,0.4548736462093863,0.31364811538984894,7.885308780493512,0.07017543859649122,0.10266457680250786,0.06
22,2020211,35.81426448736998,15.889310872486412,0.05794947994056464,0.24814264487369986,0.4323922734026746,0.2065378900445765,0.05646359583952452,0.3655274888558692,0.10846953937592863,0.4799405646359584,0.38135800789223023,8.153657095065551,0.09941520467836257,0.12852664576802508,0.15
23,2020212,37.81,16.569486722587396,0.055,0.2075,0.435,0.22,0.085,0.415,0.09999999999999998,0.47,0.3191726765546333,8.220122704793976,0.07602339181286549,0.15438871473354235,0.1
24,2020314,35.84340044742729,18.706271225636634,0.1476510067114094,0.1767337807606264,0.34675615212527966,0.2483221476510067,0.07829977628635347,0.24608501118568232,0.19463087248322153,0.48769574944071586,0.15125867464961218,7.78986659162787,0.11695906432748537,0.085423197492163,0.41
25,2020320,36.67100371747212,18.677997694541823,0.14312267657992564,0.16356877323420074,0.34386617100371747,0.2732342007434944,0.0762081784386617,0.20074349442379183,0.18215613382899631,0.5018587360594795,0.29225744999319636,7.795127000668943,0.14035087719298245,0.08934169278996865,0.49
26,2020321,39.30708661417323,16.705655514162032,0.08661417322834646,0.10236220472440945,0.4566929133858268,0.2755905511811024,0.07874015748031496,0.36220472440944884,0.055118110236220486,0.47244094488188976,0.34331201524016874,8.054489018278472,0.03508771929824561,0.12695924764890282,0.12
27,2020339,44.98684210526316,19.418115119619735,0.09210526315789473,0.06578947368421052,0.3684210526315789,0.2631578947368421,0.2236842105263158,0.2631578947368421,0.21052631578947367,0.5,0.040794665940944344,8.053165291736757,0.017543859649122806,0.16379310344827586,0.36
28,2020423,42.54767184035477,21.906171078951278,0.13747228381374724,0.1352549889135255,0.24833702882483372,0.2328159645232816,0.24833702882483372,0.0975609756097561,0.24611973392461195,0.5388026607538803,0.17474486324670024,7.764577292754184,0.1111111111111111,0.07288401253918496,0.21
29,2020424,34.00459770114943,20.010589350056275,0.23218390804597702,0.11954022988505747,0.3586206896551724,0.2,0.09195402298850575,0.1839080459770115,0.26436781609195403,0.5218390804597701,0.21875085045584433,7.820134049646459,0.09941520467836257,0.10031347962382446,0.65
30,2020425,36.38062283737024,20.1680795991367,0.17416378316032297,0.16839677047289503,0.3102652825836217,0.23529411764705882,0.11418685121107267,0.11534025374855825,0.21568627450980393,0.5040369088811996,0.14494489046128725,7.598624791753016,0.21052631578947367,0.061912225705329144,0.37
31,2020526,41.20416253716551,20.933051442925283,0.1288404360753221,0.1377601585728444,0.28642220019821607,0.24182358771060455,0.20317145688800792,0.14271555996035679,0.1674925668979187,0.5084241823587711,0.13133759695196626,7.898462116070757,0.2046783625730994,0.09326018808777428,0.49
32,2020528,31.40117994100295,15.481978640487648,0.04424778761061947,0.44542772861356933,0.35103244837758113,0.09734513274336283,0.06489675516224189,0.20648967551622419,0.23303834808259583,0.415929203539823,0.09163151449176758,7.638803086644218,0.03508771929824561,0.05721003134796239,0.0
33,2020630,37.447447447447445,17.51773181544805,0.12012012012012012,0.12312312312312312,0.4174174174174174,0.2672672672672673,0.06906906906906907,0.4264264264264264,0.15915915915915912,0.4924924924924925,0.4105048305891958,8.201809867625183,0.07602339181286549,0.14890282131661442,0.18
34,2020631,35.36229508196721,16.468347631284917,0.10327868852459017,0.18524590163934426,0.4377049180327869,0.22131147540983606,0.04918032786885246,0.5114754098360655,0.14754098360655743,0.5098360655737705,0.48790311607021364,8.47314263395991,0.08771929824561403,0.17946708463949843,0.07
35,2020650,43.12162162162162,22.00514292517497,0.17567567567567569,0.08558558558558559,0.16216216216216217,0.36936936936936937,0.20270270270270271,0.44144144144144143,0.18918918918918914,0.5180180180180181,0.12518710028575317,8.705855145040921,0.017543859649122806,0.2468652037617555,0.76
36,2020732,38.51569506726457,18.215414438644814,0.09865470852017937,0.17040358744394618,0.3632286995515695,0.26905829596412556,0.09865470852017937,0.24663677130044842,0.14798206278026904,0.49327354260089684,0.3787998367124779,7.909633855372629,0.12280701754385964,0.08699059561128528,0.28
37,2020733,38.3921568627451,18.842739380835443,0.1328976034858388,0.1328976034858388,0.35076252723311546,0.2875816993464052,0.09586056644880174,0.3093681917211329,0.17211328976034856,0.49455337690631807,0.3276091985304123,8.0328156392919,0.13450292397660818,0.09482758620689656,0.27
38,2020734,39.47017543859649,20.08098531010923,0.14736842105263157,0.12280701754385964,0.2982456140350877,0.29473684210526313,0.13333333333333333,0.3719298245614035,0.1578947368421053,0.5368421052631579,0.24169274731255952,8.381467333236902,0.05847953216374269,0.15673981191222572,0.56
39,2020735,39.50530035335689,18.631641585613814,0.10600706713780919,0.13780918727915195,0.3568904593639576,0.2791519434628975,0.1166077738515901,0.3674911660777385,0.15194346289752647,0.5123674911660777,0.2129541434208736,8.27137821869825,0.08187134502923976,0.1371473354231975,0.54
40,2020840,36.51304347826087,17.15269795860054,0.08260869565217391,0.2,0.44782608695652176,0.17391304347826086,0.09565217391304348,0.6695652173913044,0.21739130434782605,0.4652173913043478,0.17319363178663763,8.21974112279171,0.05263157894736842,0.16849529780564265,0.21
41,2020841,39.0,20.884163978592625,0.17796610169491525,0.1059322033898305,0.2838983050847458,0.2838983050847458,0.1440677966101695,0.4661016949152542,0.23728813559322037,0.4661016949152542,0.15199346849911552,8.469164760029253,0.023391812865497075,0.25078369905956116,0.55
42,2020843,43.372395833333336,20.33444819581622,0.10416666666666667,0.12239583333333333,0.2916666666666667,0.2734375,0.21354166666666666,0.328125,0.21875,0.5,0.2005987209144101,8.257453533553718,0.07602339181286549,0.14890282131661442,0.42
43,2020844,43.95,22.765309783647897,0.16818181818181818,0.10681818181818181,0.17045454545454544,0.29772727272727273,0.26136363636363635,0.39545454545454545,0.31818181818181823,0.5318181818181819,0.09742822152673833,8.663501393487179,0.03508771929824561,0.280564263322884,0.53
44,2020845,43.36027713625866,22.68041838710628,0.17321016166281755,0.09699769053117784,0.18706697459584296,0.28868360277136257,0.2540415704387991,0.4110854503464203,0.26096997690531176,0.5103926096997691,0.07587426860797387,8.619340327588983,0.03508771929824561,0.2452978056426332,0.71
45,2020952,44.40701219512195,22.718262001562827,0.16463414634146342,0.08384146341463415,0.19969512195121952,0.2621951219512195,0.28810975609756095,0.3871951219512195,0.20731707317073167,0.524390243902439,0.08676010341543067,8.490714364663603,0.05847953216374269,0.20219435736677116,0.61
46,2021053,41.880208333333336,20.712345954927397,0.15234375,0.08072916666666667,0.2799479166666667,0.3125,0.17447916666666666,0.14583333333333334,0.16666666666666663,0.51171875,0.21725404816981903,7.940305157019847,0.2631578947368421,0.06974921630094043,0.67
47,2021154,41.93835616438356,20.771626468970393,0.1415525114155251,0.10730593607305935,0.2465753424657534,0.3219178082191781,0.1780821917808219,0.3105022831050228,0.17808219178082196,0.4931506849315068,0.12605796707034972,8.230331578909283,0.08771929824561403,0.16692789968652036,0.54
48,2021155,44.933014354066984,21.373869256294384,0.11004784688995216,0.1339712918660287,0.215311004784689,0.2822966507177033,0.2631578947368421,0.24880382775119617,0.13875598086124397,0.48325358851674644,0.08828412028847463,8.270877109945133,0.05263157894736842,0.12068965517241378,0.78
49,2021159,40.99212598425197,23.831262489808292,0.24015748031496062,0.03937007874015748,0.2559055118110236,0.1968503937007874,0.2677165354330709,0.2992125984251969,0.3700787401574803,0.5196850393700787,0.0171724044087631,8.553120151925173,0.029239766081871343,0.2523510971786834,0.33
50,2021261,43.1184668989547,20.94991306855269,0.1132404181184669,0.13937282229965156,0.2456445993031359,0.2787456445993031,0.2229965156794425,0.4634146341463415,0.16376306620209058,0.5017421602787456,0.1852769084229147,8.600778963182263,0.05847953216374269,0.243730407523511,0.32
51,2021262,40.426877470355734,23.109115395455543,0.2134387351778656,0.1225296442687747,0.15019762845849802,0.31620553359683795,0.1976284584980237,0.5217391304347826,0.20948616600790515,0.5098814229249012,0.11802966389985033,8.812112908273988,0.011695906432748537,0.396551724137931,0.92
52,2021263,40.731818181818184,22.270879711277683,0.19545454545454546,0.10454545454545454,0.21363636363636362,0.30454545454545456,0.18636363636363637,0.509090909090909,0.2727272727272727,0.5136363636363637,0.11019186283848142,8.687133856356109,0.023391812865497075,0.3448275862068966,0.63
53,2021264,39.338582677165356,22.227605901961827,0.2073490813648294,0.12073490813648294,0.1942257217847769,0.31758530183727035,0.16010498687664043,0.5144356955380578,0.21259842519685035,0.5144356955380578,0.06664852360865424,8.650394986131143,0.03508771929824561,0.31896551724137934,0.77
54,2021365,44.028169014084504,22.379709887396896,0.1596244131455399,0.107981220657277,0.15023474178403756,0.3286384976525822,0.24882629107981222,0.4694835680751174,0.24882629107981225,0.49765258215962443,0.027132943257586067,8.646724432045936,0.05847953216374269,0.322884012539185,0.94
55,2021367,40.75625,19.064761642218592,0.08125,0.2,0.24375,0.34375,0.125,0.1625,0.5,0.425,0.0006803646754660498,8.55282520609077,0.1286549707602339,0.1120689655172414,0.83
56,2021471,44.65923566878981,19.532313437112528,0.07643312101910828,0.12101910828025478,0.28662420382165604,0.2961783439490446,0.2197452229299363,0.4140127388535032,0.1719745222929936,0.5063694267515924,0.163967886787318,8.412505583393862,0.06432748538011696,0.16849529780564265,0.37
57,2021473,40.208888888888886,18.506357132644656,0.09333333333333334,0.1511111111111111,0.3377777777777778,0.3022222222222222,0.11555555555555555,0.4088888888888889,0.11111111111111116,0.49333333333333335,0.23524289018914138,8.323704201120488,0.04678362573099415,0.16849529780564265,0.31
