Unnamed: 0,postal_code,Weighted_Average_Age,Standard_Deviation_Age,prop_0-14,prop_15-24,prop_25-44,prop_45-64,prop_65+,prop_university,worker,prop_women,pop_density,livability_score,Aid,Income,single_family_housing,age_labels,social_labels,demographic_labels,age_labels_dbscan,social_labels_dbscan,demographic_labels_dbscan
12,340403,30.214477211796247,17.993545299575402,0.2815013404825737,0.089142091152815,0.4323056300268096,0.1642091152815013,0.0328418230563002,0.3203753351206434,0.3163538873994638,0.5013404825737265,0.1907470404136617,8.161965482931514,0.175438596491228,0.2288401253918495,0.66,1,0,0,-1,0,0
13,340502,46.47407407407408,20.61456860954107,0.1074074074074074,0.1185185185185185,0.1333333333333333,0.4111111111111111,0.2296296296296296,0.4444444444444444,0.1851851851851852,0.4925925925925926,0.0136617226833582,8.175618187239099,0.0292397660818713,0.365987460815047,0.99,0,0,0,0,0,0
14,340503,29.41001855287569,18.194286666814943,0.3172541743970315,0.072356215213358,0.4211502782931354,0.1669758812615955,0.0259740259740259,0.2931354359925788,0.3320964749536178,0.5046382189239332,0.0282215267383317,8.13079011330386,0.0701754385964912,0.2421630094043887,0.9,1,0,0,-1,0,0
15,2020100,38.895833333333336,17.002131708667854,0.0381944444444444,0.2118055555555555,0.4340277777777778,0.1944444444444444,0.1215277777777777,0.5,0.0972222222222222,0.46875,0.1184106681181113,8.17346310665594,0.0467836257309941,0.1449843260188087,0.09,2,2,0,0,0,0
16,2020101,42.29810298102981,17.64113342688168,0.037940379403794,0.1571815718157181,0.3983739837398374,0.2466124661246612,0.1626016260162601,0.3577235772357723,0.132791327913279,0.4769647696476964,0.2784324397877262,8.203754463955008,0.1052631578947368,0.1394984326018808,0.02,0,0,0,0,0,0
17,2020102,35.51792828685259,13.863470026187835,0.0199203187250996,0.2350597609561753,0.545816733067729,0.1394422310756972,0.0557768924302788,0.398406374501992,0.043824701195219,0.4701195219123506,0.2622669750986529,8.252495850887478,0.0467836257309941,0.1277429467084639,0.03,1,0,0,1,0,0
18,2020103,35.888888888888886,14.75968910568819,0.0277777777777777,0.2083333333333333,0.5,0.1666666666666666,0.0694444444444444,0.5277777777777778,0.1666666666666666,0.4305555555555556,0.1389032521431487,8.288382205451349,0.0058479532163742,0.1857366771159875,0.02,1,2,0,0,0,0
19,2020104,37.19047619047619,16.044009812787944,0.0634920634920634,0.1904761904761904,0.5079365079365079,0.1746031746031746,0.0793650793650793,0.5079365079365079,0.0476190476190476,0.5238095238095238,0.0467818750850455,8.206975898377166,0.0116959064327485,0.1347962382445141,0.01,1,2,0,0,0,0
20,2020170,36.74308300395257,16.469921625657644,0.0316205533596837,0.2806324110671936,0.4308300395256917,0.1620553359683794,0.0988142292490118,0.3952569169960474,0.1304347826086956,0.4505928853754941,0.1372431623350115,8.108163560062389,0.0467836257309941,0.1199059561128526,0.05,1,0,0,0,0,0
21,2020210,40.55595667870036,17.172683901485662,0.0433212996389891,0.151624548736462,0.4512635379061371,0.2057761732851985,0.1444043321299639,0.3176895306859206,0.1335740072202166,0.4548736462093863,0.3136481153898489,7.885308780493512,0.0701754385964912,0.1026645768025078,0.06,2,1,0,0,0,0
22,2020211,35.81426448736998,15.889310872486412,0.0579494799405646,0.2481426448736998,0.4323922734026746,0.2065378900445765,0.0564635958395245,0.3655274888558692,0.1084695393759286,0.4799405646359584,0.3813580078922302,8.153657095065551,0.0994152046783625,0.128526645768025,0.15,1,0,1,0,0,0
23,2020212,37.81,16.569486722587396,0.055,0.2075,0.435,0.22,0.085,0.415,0.0999999999999999,0.47,0.3191726765546333,8.220122704793976,0.0760233918128654,0.1543887147335423,0.1,1,0,0,0,0,0
24,2020314,35.84340044742729,18.706271225636637,0.1476510067114094,0.1767337807606264,0.3467561521252796,0.2483221476510067,0.0782997762863534,0.2460850111856823,0.1946308724832215,0.4876957494407158,0.1512586746496121,7.78986659162787,0.1169590643274853,0.085423197492163,0.41,1,1,0,0,0,0
25,2020320,36.67100371747212,18.677997694541823,0.1431226765799256,0.1635687732342007,0.3438661710037174,0.2732342007434944,0.0762081784386617,0.2007434944237918,0.1821561338289963,0.5018587360594795,0.2922574499931963,7.795127000668943,0.1403508771929824,0.0893416927899686,0.49,1,1,0,0,0,0
26,2020321,39.30708661417323,16.705655514162032,0.0866141732283464,0.1023622047244094,0.4566929133858268,0.2755905511811024,0.0787401574803149,0.3622047244094488,0.0551181102362204,0.4724409448818897,0.3433120152401687,8.054489018278472,0.0350877192982456,0.1269592476489028,0.12,2,0,0,0,0,0
27,2020339,44.98684210526316,19.41811511961973,0.0921052631578947,0.0657894736842105,0.3684210526315789,0.2631578947368421,0.2236842105263158,0.2631578947368421,0.2105263157894736,0.5,0.0407946659409443,8.053165291736757,0.0175438596491228,0.1637931034482758,0.36,0,1,0,0,0,0
28,2020423,42.54767184035477,21.90617107895128,0.1374722838137472,0.1352549889135255,0.2483370288248337,0.2328159645232816,0.2483370288248337,0.0975609756097561,0.2461197339246119,0.5388026607538803,0.1747448632467002,7.764577292754184,0.1111111111111111,0.0728840125391849,0.21,0,1,0,0,0,0
29,2020424,34.00459770114943,20.010589350056275,0.232183908045977,0.1195402298850574,0.3586206896551724,0.2,0.0919540229885057,0.1839080459770115,0.264367816091954,0.5218390804597701,0.2187508504558443,7.820134049646459,0.0994152046783625,0.1003134796238244,0.65,1,1,0,0,0,0
30,2020425,36.38062283737024,20.1680795991367,0.1741637831603229,0.168396770472895,0.3102652825836217,0.2352941176470588,0.1141868512110726,0.1153402537485582,0.2156862745098039,0.5040369088811996,0.1449448904612872,7.598624791753016,0.2105263157894736,0.0619122257053291,0.37,1,1,0,0,0,0
31,2020526,41.20416253716551,20.933051442925283,0.1288404360753221,0.1377601585728444,0.286422200198216,0.2418235877106045,0.2031714568880079,0.1427155599603567,0.1674925668979187,0.5084241823587711,0.1313375969519662,7.898462116070757,0.2046783625730994,0.0932601880877742,0.49,2,1,0,0,0,0
32,2020528,31.40117994100295,15.481978640487648,0.0442477876106194,0.4454277286135693,0.3510324483775811,0.0973451327433628,0.0648967551622418,0.2064896755162241,0.2330383480825958,0.415929203539823,0.0916315144917675,7.638803086644218,0.0350877192982456,0.0572100313479623,0.0,1,1,0,-1,0,0
33,2020630,37.447447447447445,17.51773181544805,0.1201201201201201,0.1231231231231231,0.4174174174174174,0.2672672672672673,0.069069069069069,0.4264264264264264,0.1591591591591591,0.4924924924924925,0.4105048305891958,8.201809867625183,0.0760233918128654,0.1489028213166144,0.18,1,0,1,0,0,0
34,2020631,35.36229508196721,16.468347631284917,0.1032786885245901,0.1852459016393442,0.4377049180327869,0.221311475409836,0.0491803278688524,0.5114754098360655,0.1475409836065574,0.5098360655737705,0.4879031160702136,8.47314263395991,0.087719298245614,0.1794670846394984,0.07,1,2,1,0,0,0
35,2020650,43.12162162162162,22.00514292517497,0.1756756756756756,0.0855855855855855,0.1621621621621621,0.3693693693693693,0.2027027027027027,0.4414414414414414,0.1891891891891891,0.5180180180180181,0.1251871002857531,8.705855145040921,0.0175438596491228,0.2468652037617555,0.76,0,0,0,0,0,0
36,2020732,38.51569506726457,18.21541443864481,0.0986547085201793,0.1704035874439461,0.3632286995515695,0.2690582959641255,0.0986547085201793,0.2466367713004484,0.147982062780269,0.4932735426008968,0.3787998367124779,7.909633855372629,0.1228070175438596,0.0869905956112852,0.28,2,1,1,0,0,0
37,2020733,38.3921568627451,18.842739380835443,0.1328976034858388,0.1328976034858388,0.3507625272331154,0.2875816993464052,0.0958605664488017,0.3093681917211329,0.1721132897603485,0.494553376906318,0.3276091985304123,8.0328156392919,0.1345029239766081,0.0948275862068965,0.27,2,1,0,0,0,0
38,2020734,39.47017543859649,20.08098531010923,0.1473684210526315,0.1228070175438596,0.2982456140350877,0.2947368421052631,0.1333333333333333,0.3719298245614035,0.1578947368421053,0.5368421052631579,0.2416927473125595,8.381467333236902,0.0584795321637426,0.1567398119122257,0.56,2,0,0,0,0,0
39,2020735,39.50530035335689,18.631641585613814,0.1060070671378091,0.1378091872791519,0.3568904593639576,0.2791519434628975,0.1166077738515901,0.3674911660777385,0.1519434628975264,0.5123674911660777,0.2129541434208736,8.27137821869825,0.0818713450292397,0.1371473354231975,0.54,2,0,0,0,0,0
40,2020840,36.51304347826087,17.15269795860054,0.0826086956521739,0.2,0.4478260869565217,0.1739130434782608,0.0956521739130434,0.6695652173913044,0.217391304347826,0.4652173913043478,0.1731936317866376,8.21974112279171,0.0526315789473684,0.1684952978056426,0.21,1,2,0,0,0,0
41,2020841,39.0,20.884163978592625,0.1779661016949152,0.1059322033898305,0.2838983050847458,0.2838983050847458,0.1440677966101695,0.4661016949152542,0.2372881355932203,0.4661016949152542,0.1519934684991155,8.469164760029253,0.023391812865497,0.2507836990595611,0.55,2,0,0,0,0,0
42,2020843,43.372395833333336,20.33444819581622,0.1041666666666666,0.1223958333333333,0.2916666666666667,0.2734375,0.2135416666666666,0.328125,0.21875,0.5,0.2005987209144101,8.257453533553718,0.0760233918128654,0.1489028213166144,0.42,0,0,0,0,0,0
43,2020844,43.95,22.765309783647897,0.1681818181818181,0.1068181818181818,0.1704545454545454,0.2977272727272727,0.2613636363636363,0.3954545454545454,0.3181818181818182,0.5318181818181819,0.0974282215267383,8.663501393487179,0.0350877192982456,0.280564263322884,0.53,0,0,0,0,0,0
44,2020845,43.36027713625866,22.68041838710628,0.1732101616628175,0.0969976905311778,0.1870669745958429,0.2886836027713625,0.2540415704387991,0.4110854503464203,0.2609699769053117,0.5103926096997691,0.0758742686079738,8.619340327588983,0.0350877192982456,0.2452978056426332,0.71,0,0,0,0,0,0
45,2020952,44.40701219512195,22.718262001562827,0.1646341463414634,0.0838414634146341,0.1996951219512195,0.2621951219512195,0.2881097560975609,0.3871951219512195,0.2073170731707316,0.524390243902439,0.0867601034154306,8.490714364663603,0.0584795321637426,0.2021943573667711,0.61,0,0,0,0,0,0
46,2021053,41.880208333333336,20.7123459549274,0.15234375,0.0807291666666666,0.2799479166666667,0.3125,0.1744791666666666,0.1458333333333333,0.1666666666666666,0.51171875,0.217254048169819,7.940305157019847,0.2631578947368421,0.0697492163009404,0.67,0,1,0,0,0,0
47,2021154,41.93835616438356,20.771626468970396,0.1415525114155251,0.1073059360730593,0.2465753424657534,0.3219178082191781,0.1780821917808219,0.3105022831050228,0.1780821917808219,0.4931506849315068,0.1260579670703497,8.230331578909283,0.087719298245614,0.1669278996865203,0.54,0,0,0,0,0,0
48,2021155,44.93301435406698,21.373869256294384,0.1100478468899521,0.1339712918660287,0.215311004784689,0.2822966507177033,0.2631578947368421,0.2488038277511961,0.1387559808612439,0.4832535885167464,0.0882841202884746,8.270877109945133,0.0526315789473684,0.1206896551724137,0.78,0,1,0,0,0,0
49,2021159,40.99212598425197,23.83126248980829,0.2401574803149606,0.0393700787401574,0.2559055118110236,0.1968503937007874,0.2677165354330709,0.2992125984251969,0.3700787401574803,0.5196850393700787,0.0171724044087631,8.553120151925173,0.0292397660818713,0.2523510971786834,0.33,0,0,0,-1,0,0
50,2021261,43.1184668989547,20.94991306855269,0.1132404181184669,0.1393728222996515,0.2456445993031359,0.2787456445993031,0.2229965156794425,0.4634146341463415,0.1637630662020905,0.5017421602787456,0.1852769084229147,8.600778963182263,0.0584795321637426,0.243730407523511,0.32,0,0,0,0,0,0
51,2021262,40.42687747035573,23.109115395455543,0.2134387351778656,0.1225296442687747,0.150197628458498,0.3162055335968379,0.1976284584980237,0.5217391304347826,0.2094861660079051,0.5098814229249012,0.1180296638998503,8.812112908273988,0.0116959064327485,0.396551724137931,0.92,2,2,0,0,0,0
52,2021263,40.73181818181818,22.270879711277683,0.1954545454545454,0.1045454545454545,0.2136363636363636,0.3045454545454545,0.1863636363636363,0.509090909090909,0.2727272727272727,0.5136363636363637,0.1101918628384814,8.687133856356109,0.023391812865497,0.3448275862068966,0.63,2,2,0,0,0,0
53,2021264,39.33858267716536,22.227605901961827,0.2073490813648294,0.1207349081364829,0.1942257217847769,0.3175853018372703,0.1601049868766404,0.5144356955380578,0.2125984251968503,0.5144356955380578,0.0666485236086542,8.650394986131143,0.0350877192982456,0.3189655172413793,0.77,2,2,0,0,0,0
54,2021365,44.0281690140845,22.379709887396896,0.1596244131455399,0.107981220657277,0.1502347417840375,0.3286384976525822,0.2488262910798122,0.4694835680751174,0.2488262910798122,0.4976525821596244,0.027132943257586,8.646724432045936,0.0584795321637426,0.322884012539185,0.94,0,0,0,0,0,0
55,2021367,40.75625,19.064761642218592,0.08125,0.2,0.24375,0.34375,0.125,0.1625,0.5,0.425,0.000680364675466,8.55282520609077,0.1286549707602339,0.1120689655172414,0.83,2,1,0,0,-1,-1
56,2021471,44.65923566878981,19.532313437112528,0.0764331210191082,0.1210191082802547,0.286624203821656,0.2961783439490446,0.2197452229299363,0.4140127388535032,0.1719745222929936,0.5063694267515924,0.163967886787318,8.412505583393862,0.0643274853801169,0.1684952978056426,0.37,0,0,0,0,0,0
57,2021473,40.208888888888886,18.506357132644656,0.0933333333333333,0.1511111111111111,0.3377777777777778,0.3022222222222222,0.1155555555555555,0.4088888888888889,0.1111111111111111,0.4933333333333333,0.2352428901891413,8.323704201120488,0.0467836257309941,0.1684952978056426,0.31,2,0,0,0,0,0
58,2021474,39.9581589958159,21.29944270788553,0.1882845188284518,0.100418410041841,0.2426778242677824,0.3305439330543933,0.1422594142259414,0.4351464435146444,0.1631799163179916,0.5188284518828452,0.1245067356102871,8.47963325543802,0.023391812865497,0.2021943573667711,0.67,2,0,0,0,0,0
59,2021572,46.075221238938056,22.98322986526369,0.1725663716814159,0.0619469026548672,0.1592920353982301,0.2920353982300885,0.3141592920353982,0.4070796460176991,0.2920353982300885,0.5088495575221239,0.0347802422098244,8.67320042713949,0.0175438596491228,0.2884012539184953,0.52,0,0,0,-1,0,0
60,2021682,36.3919372900336,20.02895985758419,0.1948488241881299,0.108622620380739,0.3572228443449048,0.2318029115341545,0.108622620380739,0.2239641657334826,0.2161254199328107,0.4759238521836506,0.1511498163015376,7.87707916994499,0.175438596491228,0.122257053291536,0.54,1,1,0,0,0,0
61,2021780,37.47128712871287,19.02899474269613,0.1366336633663366,0.1445544554455445,0.3801980198019802,0.2257425742574257,0.1128712871287128,0.198019801980198,0.1683168316831683,0.4851485148514851,0.1556130085725949,7.704463284172831,0.1052631578947368,0.1026645768025078,0.51,2,1,0,0,0,0
62,2021783,36.22727272727273,20.288670860587597,0.1969696969696969,0.1212121212121212,0.3398268398268398,0.2272727272727272,0.1147186147186147,0.1688311688311688,0.2640692640692641,0.4978354978354978,0.1646754660498026,7.768855510640578,0.1052631578947368,0.0909090909090909,0.77,1,1,0,0,0,0
63,2021798,37.04361370716511,21.449890123682863,0.2274143302180685,0.0809968847352024,0.3177570093457944,0.2305295950155763,0.1433021806853582,0.3052959501557632,0.3146417445482866,0.4610591900311526,0.0645257858212001,8.145551246407614,0.0409356725146198,0.20141065830721,0.64,2,0,0,0,0,0
64,2021815,41.808777429467085,22.21759980597702,0.1755485893416928,0.0971786833855799,0.2351097178683385,0.2695924764890282,0.2225705329153605,0.0940438871473354,0.2476489028213165,0.5360501567398119,0.1197441828820247,7.775637350320768,0.0935672514619883,0.073667711598746,0.61,0,1,0,0,0,0
65,2021884,34.388888888888886,20.83836976159574,0.2418300653594771,0.1372549019607843,0.2810457516339869,0.2450980392156862,0.0947712418300653,0.0784313725490196,0.2810457516339869,0.5228758169934641,0.1730303442645258,7.7432694714525985,0.0818713450292397,0.0689655172413793,0.94,1,1,0,0,0,0
66,2021885,51.28991596638655,19.754124266554577,0.0462184873949579,0.088235294117647,0.2436974789915966,0.2100840336134453,0.4159663865546218,0.0756302521008403,0.2436974789915966,0.5378151260504201,0.1694924479521023,7.803564885681091,0.0643274853801169,0.0517241379310344,0.03,0,1,0,-1,0,0
67,2021886,35.45507246376812,20.535908161538146,0.2202898550724637,0.1217391304347826,0.3217391304347826,0.2347826086956521,0.1043478260869565,0.1391304347826087,0.2463768115942028,0.4811594202898551,0.2232684719009389,7.847710969691839,0.0818713450292397,0.0893416927899686,0.96,1,1,0,0,0,0
68,2021887,39.99078341013825,21.156208746150444,0.1566820276497695,0.1336405529953917,0.271889400921659,0.2626728110599078,0.1751152073732718,0.1658986175115207,0.2626728110599078,0.5299539170506913,0.0661858756293373,7.977502121502773,0.0701754385964912,0.0885579937304075,0.49,2,1,0,0,0,0
69,2021888,35.40810810810811,21.77598736743533,0.2378378378378378,0.1459459459459459,0.2432432432432432,0.2405405405405405,0.1297297297297297,0.054054054054054,0.2972972972972972,0.5351351351351351,0.1473125595319091,7.274511174577684,0.0760233918128654,0.0282131661442006,0.14,1,1,0,0,0,0
70,2021989,49.426829268292686,21.854301629257293,0.1097560975609756,0.0975609756097561,0.1280487804878048,0.2865853658536585,0.3780487804878049,0.3292682926829268,0.1463414634146341,0.4878048780487805,0.0316233501156619,8.57455288435137,0.0175438596491228,0.1982758620689655,1.0,0,0,0,-1,0,0
71,2021990,42.326278659612,19.37446083669097,0.091710758377425,0.1181657848324514,0.345679012345679,0.2592592592592592,0.1851851851851851,0.1516754850088183,0.1181657848324515,0.5185185185185185,0.1787998367124779,7.600209947977754,0.1695906432748538,0.0791536050156739,0.18,0,1,0,0,0,0
72,2021993,42.170594837261504,21.282707990038165,0.1369248035914702,0.1189674523007856,0.2648709315375982,0.260381593714927,0.217732884399551,0.1975308641975308,0.2143658810325477,0.4848484848484848,0.1268744046809089,8.059365027960986,0.175438596491228,0.1183385579937304,0.54,0,1,0,0,0,0
73,2022092,41.84816753926702,22.63974599540217,0.1780104712041884,0.1151832460732984,0.2041884816753926,0.268760907504363,0.2338568935427574,0.2478184991273996,0.3368237347294939,0.5095986038394416,0.0424003265750442,8.391867415255991,0.0643274853801169,0.1739811912225705,0.9,0,1,0,0,0,0
74,2022191,44.99307479224377,22.25808594004947,0.1454293628808864,0.095567867036011,0.1980609418282548,0.2756232686980609,0.2853185595567867,0.1634349030470914,0.1966759002770083,0.5193905817174516,0.1338957681317186,8.084284450066935,0.1403508771929824,0.109717868338558,0.61,0,1,0,0,0,0
75,2022194,42.84061135371179,21.546169006000948,0.1266375545851528,0.1419213973799126,0.2205240174672489,0.2707423580786026,0.2358078602620087,0.1048034934497816,0.1703056768558951,0.5131004366812227,0.0882296911144373,7.73836554137595,0.1111111111111111,0.0626959247648902,0.54,0,1,0,0,0,0
76,2022197,44.64869565217391,22.0249475347862,0.1460869565217391,0.0921739130434782,0.2017391304347826,0.2904347826086956,0.2678260869565217,0.271304347826087,0.1652173913043478,0.4869565217391304,0.1008572594910872,8.308990662539838,0.0701754385964912,0.1489028213166144,1.0,0,1,0,0,0,0
77,2022295,40.15824915824916,21.037355827698647,0.1632996632996633,0.1136363636363636,0.2727272727272727,0.2845117845117845,0.1649831649831649,0.1717171717171717,0.1919191919191919,0.4898989898989899,0.150360593277997,7.98097959173422,0.2163742690058479,0.1261755485893417,0.77,2,1,0,0,0,0
78,2022296,40.23039215686274,20.89476264758089,0.1683006535947712,0.1021241830065359,0.2720588235294117,0.3063725490196078,0.1519607843137254,0.2320261437908496,0.1993464052287581,0.4975490196078431,0.1337052660225881,8.041313320713556,0.2690058479532163,0.1355799373040752,0.78,2,1,0,0,0,0
79,2022316,35.74920127795527,20.108000116648014,0.2108626198083067,0.1309904153354632,0.2811501597444089,0.305111821086262,0.0718849840255591,0.242811501597444,0.2332268370607029,0.4808306709265175,0.0754116206286569,8.253408090408236,0.087719298245614,0.1684952978056426,0.9,1,1,0,0,0,0
80,2022317,41.30787589498807,21.160294279307152,0.152744630071599,0.1420047732696897,0.1933174224343675,0.3579952267303102,0.1563245823389021,0.2625298329355608,0.1885441527446301,0.5083532219570406,0.1383861749897945,8.134979190117154,0.1637426900584795,0.15282131661442,0.83,2,1,0,0,0,0
81,2022318,41.60066371681416,20.719690102474456,0.1393805309734513,0.1294247787610619,0.2278761061946902,0.3396017699115044,0.1626106194690265,0.2013274336283186,0.1814159292035397,0.5154867256637168,0.097754796570962,8.067768299073215,0.1695906432748538,0.1332288401253918,0.79,0,1,0,0,0,0
82,2022319,45.49645390070922,19.97786864638293,0.1063829787234042,0.0921985815602836,0.2127659574468085,0.3829787234042553,0.2056737588652482,0.2411347517730496,0.1489361702127659,0.5177304964539007,0.0501020547013199,8.01350317118213,0.0292397660818713,0.1277429467084639,0.66,0,1,0,0,0,0
83,2022447,31.999130434782607,19.871040740570724,0.2843478260869565,0.1008695652173913,0.3321739130434782,0.2278260869565217,0.0547826086956521,0.3356521739130435,0.3217391304347826,0.4965217391304348,0.0738603891685943,8.255993885039853,0.1403508771929824,0.2421630094043887,0.85,1,0,0,0,0,0
84,2022448,31.14038876889849,17.99589577295495,0.2570194384449244,0.0928725701943844,0.4535637149028078,0.1533477321814254,0.0453563714902807,0.2764578833693304,0.3088552915766739,0.5075593952483801,0.1334331201524017,7.949876398771062,0.087719298245614,0.1622257053291536,0.63,1,1,0,-1,0,0
85,2022449,32.26919339164237,19.85430735367116,0.2769679300291545,0.1030126336248785,0.3304178814382896,0.2332361516034985,0.0553935860058309,0.3459669582118562,0.3197278911564626,0.500485908649174,0.0979180840930738,8.229379039700323,0.1286549707602339,0.2515673981191222,0.86,1,0,0,0,0,0
86,3440111,38.71117166212534,19.828438180808035,0.1117166212534059,0.1498637602179836,0.4141689373297003,0.1253405994550408,0.1934604904632152,0.555858310626703,0.1825613079019074,0.5231607629427792,0.1381140291196081,8.297007349795805,0.0175438596491228,0.238244514106583,0.21,2,2,0,0,0,0
87,3440112,35.22727272727273,21.871066355091894,0.2680652680652681,0.1072261072261072,0.2307692307692307,0.2855477855477855,0.106060606060606,0.5198135198135199,0.2773892773892774,0.4988344988344988,0.2644713566471628,8.501665343934821,0.0526315789473684,0.3644200626959248,0.87,1,2,0,0,0,0
88,3440113,36.53872053872054,20.44873088149889,0.1885521885521885,0.1144781144781144,0.367003367003367,0.1851851851851851,0.1414141414141414,0.4377104377104377,0.3939393939393939,0.4781144781144781,0.2120288474622397,8.36749126612846,0.0175438596491228,0.2531347962382445,0.39,2,0,0,0,0,0
89,3440114,36.11046511627907,19.379610226798626,0.1773255813953488,0.127906976744186,0.3546511627906977,0.2470930232558139,0.0901162790697674,0.3372093023255814,0.1860465116279069,0.5203488372093024,0.2458293645393931,7.799734568772099,0.0584795321637426,0.1449843260188087,0.09,1,0,0,0,0,0
90,3440121,36.050438596491226,15.681884578196032,0.0592105263157894,0.1885964912280701,0.5350877192982456,0.1271929824561403,0.087719298245614,0.5219298245614035,0.1228070175438597,0.5307017543859649,0.4764185603483467,8.133234772754854,0.0643274853801169,0.1543887147335423,0.34,1,2,1,0,0,0
91,3440122,37.48547717842324,18.721483229669552,0.1327800829875518,0.1244813278008298,0.4149377593360996,0.2074688796680498,0.1161825726141078,0.4066390041493776,0.1701244813278007,0.5062240663900415,0.2726085181657368,8.218859412994325,0.0409356725146198,0.1669278996865203,0.12,2,0,0,0,0,0
92,3440123,35.714285714285715,17.303577898123326,0.1266464032421479,0.1428571428571428,0.4680851063829787,0.1854103343465045,0.0770010131712259,0.5349544072948328,0.1691995947315095,0.5167173252279635,0.4790855898761736,8.308265410320207,0.1286549707602339,0.1912225705329153,0.3,1,2,1,0,0,0
93,3440124,35.70283018867924,17.00838198744599,0.115566037735849,0.1521226415094339,0.4705188679245283,0.1851415094339622,0.0742924528301886,0.4952830188679245,0.150943396226415,0.5212264150943396,0.3835896040277589,8.065676203661496,0.1111111111111111,0.1802507836990595,0.24,1,2,1,0,0,0
94,3440131,34.62048192771084,17.617948535828997,0.1523235800344234,0.148881239242685,0.4432013769363166,0.1884681583476764,0.0671256454388984,0.5215146299483648,0.1910499139414802,0.5249569707401033,0.2766634916315145,8.125910836312837,0.1403508771929824,0.1982758620689655,0.31,1,2,0,0,0,0
95,3440132,33.97674418604651,18.984067214491382,0.2054263565891473,0.1162790697674418,0.4186046511627907,0.1744186046511628,0.0852713178294573,0.4263565891472868,0.2248062015503875,0.4922480620155038,0.0321948564430534,8.279161926284784,0.023391812865497,0.1873040752351097,0.88,1,0,0,0,0,0
